building_id,start_hour
G34002302_65927,8064
G34002302_65927,3864
G34002302_65927,0
G34002302_65927,7728
G34002302_65927,8568
G34002302_65927,1848
G34002302_65927,2016
G34002302_65927,2856
G34002302_65927,8232
G34002302_65927,6384
G34002302_65927,5376
G34002302_65927,2520
G34002302_65927,1344
G34002302_65927,336
G34002302_65927,1512
G34002302_65927,3528
G34002302_65927,5208
G34002302_71711,840
G34002302_71711,504
G34002302_71711,5376
G34002302_71711,7224
G34002302_71711,1008
G34002302_71711,6888
G34002302_71711,3864
G34002302_71711,4032
G34002302_71711,2520
G34002302_71711,1512
G34002302_71711,8064
G34002302_71711,1680
G34002302_71711,1848
G34002302_71711,7560
G34002302_71711,3024
G34002302_71711,3696
G34002302_71711,3528
G34002302_71711,2856
G34002302_71711,1344
G34002302_71711,5880
G34002302_71711,4536
G34002302_71711,2184
G34002302_71711,7896
G34002302_71711,2016
G34002302_71711,7728
G34002302_71711,5712
G34002302_71711,7392
G34002302_71711,168
G34002302_71711,1176
G34002302_71711,5208
G34002302_71711,0
G34002302_71711,5544
G34002302_71711,4200
G34002302_71711,8232
G34002302_71711,6552
G34002302_71711,336
G34002302_71711,3192
G34002302_71711,2688
G34002302_71711,4704
G34002302_71711,7056
G34002302_71711,8400
G34002302_71711,3360
G34002302_71711,2352
G34002302_71711,6048
G34002302_71711,6384
G34002302_71711,4872
G34002302_71711,8568
G34002302_71711,5040
G34002302_71711,672
G34002302_71711,6720
G34002302_73983,8568
G34002302_73983,1176
G34002302_73983,3360
G34002302_73983,7392
G34002302_73983,8400
G34002302_73983,4200
G34002302_73983,4368
G34002302_73983,5544
G34002302_73983,5208
G34002302_73983,6552
G34002302_73983,2352
G34002302_73983,3696
G34002302_73983,7224
G34002302_73983,6216
G34002302_73983,7056
G34002302_73983,672
G34002302_73983,5376
G34002302_73983,336
G34002302_73983,3192
G34002302_73983,2856
G34002302_73983,6720
G34002302_73983,1512
G34002302_73983,504
G34002302_73983,7896
G34002302_73983,4872
G34002302_73983,3864
G34002302_73983,6048
G34002302_73983,6384
G34002302_73983,4704
G34002302_73983,7560
G34002302_73983,2184
G34002302_73983,8232
G34002302_73983,3024
G34002302_73983,1680
G34002302_73983,2688
G34002302_73983,1344
G34002302_73983,1008
G34002302_73983,168
G34002302_73983,5040
G34002302_73983,2520
G34002302_73983,8064
G34002302_73983,840
G34002302_73983,4536
G34002302_73983,0
G34002302_73983,2016
G34002302_73983,6888
G34002302_73983,5712
G34002302_73983,1848
G34002302_73983,3528
G34002302_73983,7728
G35000400_112520,5208
G35000400_112520,3024
G35000400_112520,1344
G35000400_112520,6384
G35000400_112520,4536
G35000400_112520,8232
G35000400_112520,4200
G35000400_112520,6720
G35000400_112520,6048
G35000400_112520,8400
G35000400_112520,3864
G35000400_112520,8568
G35000400_112520,2352
G35000400_112520,336
G35000400_112520,4704
G35000400_112520,3192
G35000400_112520,4872
G35000400_112520,504
G35000400_112520,2184
G35000400_112520,7896
G35000400_112520,5544
G35000400_112520,0
G35000400_112520,6888
G35000400_112520,3360
G35000400_112520,2520
G35000400_112520,1008
G35000400_112520,7728
G35000400_112520,8064
G35000400_112520,4368
G35000400_112520,6216
G35000400_112520,5880
G35000400_112520,3528
G35000400_112520,1512
G35000400_112520,1680
G35000400_112520,672
G35000400_112520,7224
G35000400_112520,168
G35000400_112520,2688
G35000400_112520,5712
G35000400_112520,2016
G35000400_112520,4032
G35000400_112520,1848
G35000400_112520,7392
G35000400_112520,7560
G35000400_112520,3696
G35000400_112520,840
G35000400_112520,2856
G35000400_112520,6552
G35000400_112520,7056
G35000400_112520,5040
G35000400_156168,5544
G35000400_156168,5040
G35000400_156168,1848
G35000400_156168,7056
G35000400_156168,5712
G35000400_156168,4536
G35000400_156168,7560
G35000400_156168,5376
G35000400_156168,6552
G35000400_156168,7896
G35000400_156168,5880
G35000400_156168,2352
G35000400_156168,7224
G35000400_156168,2688
G35000400_156168,6216
G35000400_156168,4200
G35000400_156168,2184
G35000400_156168,1512
G35000400_156168,5208
G35000400_156168,4032
G35000400_156168,8568
G35000400_156168,3192
G35000400_156168,504
G35000400_156168,1680
G35000400_156168,6720
G35000400_156168,6384
G35000400_156168,2856
G35000400_156168,7728
G35000400_156168,2520
G35000400_156168,672
G35000400_156168,3024
G35000400_156168,1176
G35000400_156168,1008
G35000400_156168,1344
G35000400_156168,840
G35000400_156168,4872
G35000400_156168,3360
G35000400_156168,7392
G35000400_156168,4368
G35000400_156168,3528
G35000400_156168,8400
G35000400_156168,168
G35000400_156168,3696
G35000400_156168,6048
G35000400_156168,0
G35000400_156168,8232
G35000400_156168,4704
G35000400_156168,8064
G35000400_156168,336
G35000400_156168,2016
G35000400_157448,4872
G35000400_157448,2520
G35000400_157448,1680
G35000400_157448,5376
G35000400_157448,6888
G35000400_157448,6048
G35000400_157448,4200
G35000400_157448,5040
G35000400_157448,2352
G35000400_157448,2184
G35000400_157448,8568
G35000400_157448,0
G35000400_157448,2016
G35000400_157448,7728
G35000400_157448,3696
G35000400_157448,6384
G35000400_157448,8400
G35000400_157448,4032
G35000400_157448,8064
G35000400_157448,2856
G35000400_157448,1512
G35000400_157448,6552
G35000400_157448,7392
G35000400_157448,5880
G35000400_157448,336
G35000400_157448,4536
G35000400_157448,5712
G35000400_157448,7224
G35000400_157448,6720
G35000400_157448,504
G35000400_157448,4704
G35000400_157448,7056
G35000400_157448,3528
G35000400_157448,2688
G35000400_157448,6216
G35000400_157448,1176
G35000400_157448,3864
G35000400_157448,1008
G35000400_157448,5544
G35000400_157448,1344
G35000400_157448,840
G35000400_157448,1848
G35000400_157448,3360
G35000400_157448,3024
G35000400_157448,7560
G35000400_157448,168
G35000400_157448,4368
G35000400_157448,8232
G35000400_157448,7896
G35000400_157448,3192
G35000400_160264,4032
G35000400_160264,5208
G35000400_160264,2016
G35000400_160264,7392
G35000400_160264,7896
G35000400_160264,4368
G35000400_160264,2352
G35000400_160264,7224
G35000400_160264,5544
G35000400_160264,1512
G35000400_160264,3360
G35000400_160264,3024
G35000400_160264,3192
G35000400_160264,504
G35000400_160264,2856
G35000400_160264,7728
G35000400_160264,4872
G35000400_160264,1344
G35000400_160264,4536
G35000400_160264,8400
G35000400_160264,2184
G35000400_160264,1176
G35000400_160264,6888
G35000400_160264,6384
G35000400_160264,4704
G35000400_160264,6048
G35000400_160264,672
G35000400_160264,3696
G35000400_160264,7560
G35000400_160264,5376
G35000400_160264,6552
G35000400_160264,168
G35000400_160264,7056
G35000400_160264,1848
G35000400_160264,6720
G35000400_160264,3528
G35000400_160264,840
G35000400_160264,2520
G35000400_160264,5880
G35000400_160264,8568
G35000400_160264,1680
G35000400_160264,2688
G35000400_160264,8232
G35000400_160264,5712
G35000400_160264,4200
G35000400_160264,3864
G35000400_160264,8064
G35000400_160264,336
G35000400_160264,5040
G35000400_160264,1008
G35000400_186888,3864
G35000400_186888,2352
G35000400_186888,4872
G35000400_186888,3192
G35000400_186888,1512
G35000400_186888,2184
G35000400_186888,7896
G35000400_186888,840
G35000400_186888,3360
G35000400_186888,8064
G35000400_186888,7728
G35000400_186888,7224
G35000400_186888,5376
G35000400_186888,5712
G35000400_186888,1680
G35000400_186888,6720
G35000400_186888,504
G35000400_186888,5544
G35000400_186888,1008
G35000400_186888,4536
G35000400_186888,5880
G35000400_186888,336
G35000400_186888,6048
G35000400_186888,4032
G35000400_186888,4704
G35000400_186888,168
G35000400_186888,3696
G35000400_186888,672
G35000400_186888,7560
G35000400_186888,3528
G35000400_186888,5040
G35000400_186888,8232
G35000400_186888,1848
G35000400_186888,1344
G35000400_186888,7056
G35000400_186888,2016
G35000400_186888,4200
G35000400_186888,7392
G35000400_186888,0
G35000400_186888,5208
G35000400_186888,6384
G35000400_186888,6888
G35000400_186888,2688
G35000400_186888,8400
G35000400_186888,1176
G35000400_186888,6552
G35000400_186888,2520
G35000400_186888,2856
G35000400_186888,3024
G35000400_186888,8568
G35000400_195835,7560
G35000400_195835,5712
G35000400_195835,6216
G35000400_195835,1680
G35000400_195835,1848
G35000400_195835,8400
G35000400_195835,5880
G35000400_195835,6048
G35000400_195835,1176
G35000400_195835,4536
G35000400_195835,3024
G35000400_195835,3528
G35000400_195835,5376
G35000400_195835,672
G35000400_195835,336
G35000400_195835,3192
G35000400_195835,504
G35000400_195835,8232
G35000400_195835,1008
G35000400_195835,6552
G35000400_195835,2688
G35000400_195835,4200
G35000400_195835,8568
G35000400_195835,4872
G35000400_195835,840
G35000400_195835,2352
G35000400_195835,5040
G35000400_195835,0
G35000400_195835,1344
G35000400_195835,168
G35000400_195835,6384
G35000400_195835,7392
G35000400_195835,7728
G35000400_195835,5208
G35000400_195835,2520
G35000400_195835,6888
G35000400_195835,3696
G35000400_195835,8064
G35000400_195835,2184
G35000400_195835,1512
G35000400_195835,6720
G35000400_195835,2016
G35000400_195835,7896
G35000400_195835,4704
G35000400_195835,2856
G35000400_195835,7224
G35000400_195835,5544
G35000400_195835,7056
G35000400_195835,4032
G35000400_195835,4368
G35000400_248604,6552
G35000400_248604,4368
G35000400_248604,1008
G35000400_248604,3192
G35000400_248604,5880
G35000400_248604,2184
G35000400_248604,840
G35000400_248604,3024
G35000400_248604,4872
G35000400_248604,6384
G35000400_248604,6048
G35000400_248604,8232
G35000400_248604,6216
G35000400_248604,3360
G35000400_248604,672
G35000400_248604,7224
G35000400_248604,5712
G35000400_248604,4200
G35000400_248604,336
G35000400_248604,0
G35000400_248604,8400
G35000400_248604,5544
G35000400_248604,6888
G35000400_248604,3528
G35000400_248604,4536
G35000400_248604,504
G35000400_248604,3696
G35000400_248604,6720
G35000400_248604,2688
G35000400_248604,1848
G35000400_248604,3864
G35000400_248604,7560
G35000400_248604,1176
G35000400_248604,1512
G35000400_248604,5376
G35000400_248604,7056
G35000400_248604,7728
G35000400_248604,5208
G35000400_248604,2520
G35000400_248604,168
G35000400_248604,1344
G35000400_248604,8568
G35000400_248604,2352
G35000400_248604,7896
G35000400_248604,1680
G35000400_248604,8064
G35000400_248604,4032
G35000400_248604,5040
G35000400_248604,2856
G35000400_248604,7392
G35000400_289915,4872
G35000400_289915,1344
G35000400_289915,672
G35000400_289915,8568
G35000400_289915,840
G35000400_289915,2352
G35000400_289915,8064
G35000400_289915,3024
G35000400_289915,4704
G35000400_289915,504
G35000400_289915,336
G35000400_289915,1512
G35000400_289915,6216
G35000400_289915,5712
G35000400_289915,3864
G35000400_289915,8400
G35000400_289915,2184
G35000400_289915,7560
G35000400_289915,5544
G35000400_289915,5208
G35000400_289915,7728
G35000400_289915,6384
G35000400_289915,7224
G35000400_289915,6888
G35000400_289915,7896
G35000400_289915,168
G35000400_289915,1680
G35000400_289915,1176
G35000400_289915,5376
G35000400_289915,6552
G35000400_289915,2520
G35000400_289915,4032
G35000400_289915,6720
G35000400_289915,3696
G35000400_289915,4200
G35000400_289915,7056
G35000400_289915,2856
G35000400_289915,2688
G35000400_289915,4536
G35000400_289915,3192
G35000400_289915,1008
G35000400_289915,1848
G35000400_289915,2016
G35000400_289915,5040
G35000400_289915,0
G35000400_289915,3528
G35000400_289915,6048
G35000400_289915,4368
G35000400_289915,5880
G35000400_289915,7392
G35000400_334331,1848
G35000400_334331,6552
G35000400_334331,1680
G35000400_334331,3696
G35000400_334331,7056
G35000400_334331,5040
G35000400_334331,672
G35000400_334331,8232
G35000400_334331,1512
G35000400_334331,5544
G35000400_334331,3024
G35000400_334331,7392
G35000400_334331,2016
G35000400_334331,504
G35000400_334331,5880
G35000400_334331,4032
G35000400_334331,6888
G35000400_334331,5712
G35000400_334331,4536
G35000400_334331,6048
G35000400_334331,5376
G35000400_334331,168
G35000400_334331,5208
G35000400_334331,3360
G35000400_334331,8568
G35000400_334331,6720
G35000400_334331,3192
G35000400_334331,4872
G35000400_334331,8400
G35000400_334331,4200
G35000400_334331,7224
G35000400_334331,6384
G35000400_334331,2520
G35000400_334331,3528
G35000400_334331,840
G35000400_334331,7728
G35000400_334331,4704
G35000400_334331,2856
G35000400_334331,1176
G35000400_334331,4368
G35000400_334331,6216
G35000400_334331,0
G35000400_334331,2688
G35000400_334331,336
G35000400_334331,1008
G35000400_334331,3864
G35000400_334331,8064
G35000400_334331,2184
G35000400_334331,7896
G35000400_334331,2352
G35000400_46587,4200
G35000400_46587,1344
G35000400_46587,6216
G35000400_46587,3360
G35000400_46587,2688
G35000400_46587,2520
G35000400_46587,7224
G35000400_46587,840
G35000400_46587,5208
G35000400_46587,0
G35000400_46587,3864
G35000400_46587,4032
G35000400_46587,8400
G35000400_46587,4368
G35000400_46587,3024
G35000400_46587,8568
G35000400_46587,5376
G35000400_46587,4872
G35000400_46587,5712
G35000400_46587,7896
G35000400_46587,504
G35000400_46587,4536
G35000400_46587,5040
G35000400_46587,3192
G35000400_46587,1176
G35000400_46587,8232
G35000400_46587,3528
G35000400_46587,6888
G35000400_46587,7056
G35000400_46587,1512
G35000400_46587,672
G35000400_46587,5544
G35000400_46587,2184
G35000400_46587,6552
G35000400_46587,6384
G35000400_46587,336
G35000400_46587,2352
G35000400_46587,7728
G35000400_46587,1848
G35000400_46587,2016
G35000400_46587,2856
G35000400_46587,7560
G35000400_46587,6048
G35000400_46587,6720
G35000400_46587,1008
G35000400_46587,168
G35000400_46587,1680
G35000400_46587,7392
G35000400_46587,5880
G35000400_46587,4704
G35001100_187157,3696
G35001100_187157,4032
G35001100_187157,2688
G35001100_187157,1176
G35001100_187157,5040
G35001100_187157,3864
G35001100_187157,8568
G35001100_187157,1848
G35001100_187157,504
G35001100_187157,3360
G35001100_187157,336
G35001100_187157,6384
G35001100_187157,6888
G35001100_187157,168
G35001100_187157,2520
G35001100_187157,5376
G35001100_187157,3024
G35001100_187157,7896
G35001100_187157,2016
G35001100_187157,6048
G35001100_187157,0
G35001100_187157,7560
G35001100_187157,4872
G35001100_187157,5208
G35001100_187157,5712
G35001100_187157,1344
G35001100_187157,7224
G35001100_187157,4200
G35001100_187157,7728
G35001100_187157,3192
G35001100_187157,840
G35001100_187157,7392
G35001100_187157,6552
G35001100_187157,8232
G35001100_187157,7056
G35001100_187157,4704
G35001100_187157,3528
G35001100_187157,6216
G35001100_187157,6720
G35001100_187157,5880
G35001100_187157,5544
G35001100_187157,2856
G35001100_187157,8400
G35001100_187157,2352
G35001100_187157,4536
G35001100_187157,1008
G35001100_187157,4368
G35001100_187157,1512
G35001100_187157,672
G35001100_187157,2184
G35001100_214523,2856
G35001100_214523,5040
G35001100_214523,7896
G35001100_214523,1512
G35001100_214523,0
G35001100_214523,2016
G35001100_214523,4200
G35001100_214523,3024
G35001100_214523,3192
G35001100_214523,3864
G35001100_214523,4872
G35001100_214523,4704
G35001100_214523,5208
G35001100_214523,1680
G35001100_214523,1848
G35001100_214523,4536
G35001100_214523,7728
G35001100_214523,8400
G35001100_214523,4032
G35001100_214523,6216
G35001100_214523,336
G35001100_214523,3360
G35001100_214523,3696
G35001100_214523,1176
G35001100_214523,7224
G35001100_214523,1008
G35001100_214523,7056
G35001100_214523,2184
G35001100_214523,168
G35001100_214523,6720
G35001100_214523,4368
G35001100_214523,8232
G35001100_214523,7560
G35001100_214523,6048
G35001100_214523,2688
G35001100_214523,6552
G35001100_214523,6888
G35001100_214523,5544
G35001100_214523,3528
G35001100_214523,840
G35001100_214523,5880
G35001100_214523,7392
G35001100_214523,8064
G35001100_214523,672
G35001100_214523,8568
G35001100_214523,6384
G35001100_214523,5376
G35001100_214523,504
G35001100_214523,2520
G35001100_214523,1344
G35001100_259630,4368
G35001100_259630,5880
G35001100_259630,6048
G35001100_259630,2184
G35001100_259630,3024
G35001100_259630,4032
G35001100_259630,3696
G35001100_259630,0
G35001100_259630,2352
G35001100_259630,4536
G35001100_259630,2856
G35001100_259630,5208
G35001100_259630,3192
G35001100_259630,1176
G35001100_259630,6888
G35001100_259630,2520
G35001100_259630,4872
G35001100_259630,336
G35001100_259630,6552
G35001100_259630,1344
G35001100_259630,4200
G35001100_259630,1512
G35001100_259630,8568
G35001100_259630,2688
G35001100_259630,5376
G35001100_259630,3528
G35001100_259630,6384
G35001100_259630,7224
G35001100_259630,1848
G35001100_259630,672
G35001100_259630,5544
G35001100_259630,7896
G35001100_259630,504
G35001100_259630,3864
G35001100_259630,5712
G35001100_259630,4704
G35001100_259630,1008
G35001100_259630,5040
G35001100_259630,2016
G35001100_259630,8400
G35001100_259630,7560
G35001100_259630,6216
G35001100_259630,6720
G35001100_259630,1680
G35001100_259630,3360
G35001100_259630,840
G35001100_259630,8064
G35001100_259630,7728
G35001100_259630,168
G35001100_259630,7392
G35001100_260347,7224
G35001100_260347,6216
G35001100_260347,8232
G35001100_260347,4368
G35001100_260347,8568
G35001100_260347,5880
G35001100_260347,3192
G35001100_260347,1008
G35001100_260347,6552
G35001100_260347,6888
G35001100_260347,4536
G35001100_260347,2352
G35001100_260347,5208
G35001100_260347,7728
G35001100_260347,5040
G35001100_260347,2016
G35001100_260347,8064
G35001100_260347,5712
G35001100_260347,3360
G35001100_260347,8400
G35001100_260347,1848
G35001100_260347,1680
G35001100_260347,4704
G35001100_260347,7392
G35001100_260347,1344
G35001100_260347,5376
G35001100_260347,672
G35001100_260347,2184
G35001100_260347,1176
G35001100_260347,7896
G35001100_260347,3024
G35001100_260347,7560
G35001100_260347,4200
G35001100_260347,1512
G35001100_260347,6048
G35001100_260347,2856
G35001100_260347,5544
G35001100_260347,3864
G35001100_260347,840
G35001100_260347,3528
G35001100_260347,6720
G35001100_260347,3696
G35001100_260347,4032
G35001100_260347,2520
G35001100_260347,2688
G35001100_260347,7056
G35001100_260347,0
G35001100_260347,504
G35001100_260347,6384
G35001100_260347,336
G35001100_30459,4872
G35001100_30459,5712
G35001100_30459,7560
G35001100_30459,2352
G35001100_30459,3864
G35001100_30459,1512
G35001100_30459,4032
G35001100_30459,3024
G35001100_30459,7224
G35001100_30459,3192
G35001100_30459,2184
G35001100_30459,8568
G35001100_30459,1680
G35001100_30459,4368
G35001100_30459,7896
G35001100_30459,7392
G35001100_30459,4704
G35001100_30459,336
G35001100_30459,3696
G35001100_30459,3528
G35001100_30459,2016
G35001100_30459,1008
G35001100_30459,5208
G35001100_30459,5880
G35001100_30459,6384
G35001100_30459,2520
G35001100_30459,6888
G35001100_30459,840
G35001100_30459,3360
G35001100_30459,4536
G35001100_30459,5040
G35001100_30459,5376
G35001100_30459,6216
G35001100_30459,0
G35001100_30459,6048
G35001100_30459,8064
G35001100_30459,7728
G35001100_30459,2688
G35001100_30459,4200
G35001100_30459,1176
G35001100_30459,7056
G35001100_30459,2856
G35001100_30459,504
G35001100_30459,672
G35001100_30459,1344
G35001100_30459,1848
G35001100_30459,5544
G35001100_30459,6720
G35001100_30459,6552
G35001100_30459,8232
G35001100_313957,2352
G35001100_313957,6552
G35001100_313957,7728
G35001100_313957,7896
G35001100_313957,5712
G35001100_313957,6048
G35001100_313957,504
G35001100_313957,672
G35001100_313957,8400
G35001100_313957,5208
G35001100_313957,4200
G35001100_313957,6720
G35001100_313957,0
G35001100_313957,3360
G35001100_313957,7056
G35001100_313957,6888
G35001100_313957,8232
G35001100_313957,7224
G35001100_313957,2856
G35001100_313957,5376
G35001100_313957,4704
G35001100_313957,3528
G35001100_313957,1176
G35001100_313957,2016
G35001100_313957,6384
G35001100_313957,8568
G35001100_313957,1512
G35001100_313957,6216
G35001100_313957,1848
G35001100_313957,7392
G35001100_313957,5040
G35001100_313957,3696
G35001100_313957,1680
G35001100_313957,5880
G35001100_313957,3024
G35001100_313957,4032
G35001100_313957,336
G35001100_313957,4872
G35001100_313957,840
G35001100_313957,2688
G35001100_313957,3192
G35001100_313957,1008
G35001100_313957,2184
G35001100_313957,4536
G35001100_313957,5544
G35001100_313957,3864
G35001100_313957,1344
G35001100_313957,7560
G35001100_313957,8064
G35001100_313957,4368
G35001100_335694,4704
G35001100_335694,7728
G35001100_335694,4200
G35001100_335694,3696
G35001100_335694,840
G35001100_335694,5208
G35001100_335694,8568
G35001100_335694,0
G35001100_335694,2352
G35001100_335694,168
G35001100_335694,3360
G35001100_335694,6888
G35001100_335694,3192
G35001100_335694,1512
G35001100_335694,4536
G35001100_335694,8064
G35001100_335694,6216
G35001100_335694,6384
G35001100_335694,672
G35001100_335694,1176
G35001100_335694,2016
G35001100_335694,8232
G35001100_335694,1680
G35001100_335694,5712
G35001100_335694,7056
G35001100_335694,2688
G35001100_335694,5040
G35001100_335694,7560
G35001100_335694,4368
G35001100_335694,4032
G35001100_335694,1008
G35001100_335694,7896
G35001100_335694,2184
G35001100_335694,8400
G35001100_335694,6048
G35001100_335694,6720
G35001100_335694,3024
G35001100_335694,336
G35001100_335694,7224
G35001100_335694,504
G35001100_335694,6552
G35001100_335694,4872
G35001100_335694,1344
G35001100_335694,3528
G35001100_335694,2856
G35001100_335694,1848
G35001100_335694,5544
G35001100_335694,5376
G35001100_335694,7392
G35001100_335694,5880
G35001100_41806,5544
G35001100_41806,168
G35001100_41806,7896
G35001100_41806,6216
G35001100_41806,1848
G35001100_41806,1176
G35001100_41806,2016
G35001100_41806,4704
G35001100_41806,3696
G35001100_41806,2520
G35001100_41806,6048
G35001100_41806,7560
G35001100_41806,1512
G35001100_41806,7056
G35001100_41806,8232
G35001100_41806,3192
G35001100_41806,8400
G35001100_41806,1680
G35001100_41806,504
G35001100_41806,3024
G35001100_41806,3528
G35001100_41806,5040
G35001100_41806,5712
G35001100_41806,6720
G35001100_41806,8064
G35001100_41806,0
G35001100_41806,2688
G35001100_41806,4536
G35001100_41806,3864
G35001100_41806,2856
G35001100_41806,5880
G35001100_41806,7224
G35001100_41806,6384
G35001100_41806,4872
G35001100_41806,1008
G35001100_41806,4032
G35001100_41806,7728
G35001100_41806,8568
G35001100_41806,5376
G35001100_41806,6552
G35001100_41806,840
G35001100_41806,672
G35001100_41806,7392
G35001100_41806,4368
G35001100_41806,336
G35001100_41806,2352
G35001100_41806,3360
G35001100_41806,6888
G35001100_41806,4200
G35001100_41806,1344
G35001100_47797,7560
G35001100_47797,7056
G35001100_47797,8064
G35001100_47797,6720
G35001100_47797,6048
G35001100_47797,4032
G35001100_47797,1848
G35001100_47797,3360
G35001100_47797,4536
G35001100_47797,8568
G35001100_47797,168
G35001100_47797,336
G35001100_47797,6888
G35001100_47797,2352
G35001100_47797,4872
G35001100_47797,3528
G35001100_47797,5040
G35001100_47797,840
G35001100_47797,5208
G35001100_47797,7392
G35001100_47797,5880
G35001100_47797,5376
G35001100_47797,7896
G35001100_47797,1680
G35001100_47797,2520
G35001100_47797,2688
G35001100_47797,2016
G35001100_47797,4704
G35001100_47797,5712
G35001100_47797,1512
G35001100_47797,2856
G35001100_47797,1008
G35001100_47797,3024
G35001100_47797,5544
G35001100_47797,8400
G35001100_47797,6216
G35001100_47797,3192
G35001100_47797,672
G35001100_47797,504
G35001100_47797,1344
G35001100_47797,3696
G35001100_47797,8232
G35001100_47797,3864
G35001100_47797,4200
G35001100_47797,2184
G35001100_47797,7224
G35001100_47797,6552
G35001100_47797,0
G35001100_47797,4368
G35001100_47797,7728
G35001100_6133,8064
G35001100_6133,6216
G35001100_6133,1512
G35001100_6133,4704
G35001100_6133,7560
G35001100_6133,2352
G35001100_6133,3192
G35001100_6133,2856
G35001100_6133,5040
G35001100_6133,840
G35001100_6133,3696
G35001100_6133,1176
G35001100_6133,1680
G35001100_6133,6384
G35001100_6133,3360
G35001100_6133,5880
G35001100_6133,5376
G35001100_6133,8232
G35001100_6133,2016
G35001100_6133,1848
G35001100_6133,4872
G35001100_6133,2688
G35001100_6133,7224
G35001100_6133,6048
G35001100_6133,6552
G35001100_6133,0
G35001100_6133,4032
G35001100_6133,2184
G35001100_6133,672
G35001100_6133,6888
G35001100_6133,504
G35001100_6133,1008
G35001100_6133,7056
G35001100_6133,8400
G35001100_6133,4536
G35001100_6133,4200
G35001100_6133,5208
G35001100_6133,2520
G35001100_6133,3528
G35001100_6133,168
G35001100_6133,6720
G35001100_6133,3864
G35001100_6133,8568
G35001100_6133,4368
G35001100_6133,5712
G35001100_6133,5544
G35001100_6133,1344
G35001100_6133,3024
G35001100_6133,7728
G35001100_6133,7896
G36000905_114347,1344
G36000905_114347,3864
G36000905_114347,7224
G36000905_114347,2016
G36000905_114347,5712
G36000905_114347,8064
G36000905_114347,3360
G36000905_114347,6888
G36000905_114347,168
G36000905_114347,3528
G36000905_114347,840
G36000905_114347,3696
G36000905_114347,7056
G36000905_114347,504
G36000905_114347,5040
G36000905_114347,6384
G36000905_114347,672
G36000905_114347,4368
G36000905_114347,4872
G36000905_114347,8400
G36000905_114347,6216
G36000905_114347,6552
G36000905_114347,1680
G36000905_114347,7560
G36000905_114347,4032
G36000905_114347,2352
G36000905_114347,7728
G36000905_114347,4200
G36000905_114347,0
G36000905_114347,2856
G36000905_114347,4704
G36000905_114347,3192
G36000905_114347,2520
G36000905_114347,1176
G36000905_114347,336
G36000905_114347,3024
G36000905_114347,2688
G36000905_114347,5544
G36000905_114347,2184
G36000905_114347,1512
G36000905_114347,8232
G36000905_114347,7896
G36000905_114347,7392
G36000905_114347,6720
G36000905_114347,5208
G36000905_114347,1008
G36000905_114347,6048
G36000905_114347,8568
G36000905_114347,1848
G36000905_114347,5880
G36000905_144623,3192
G36000905_144623,840
G36000905_144623,2184
G36000905_144623,5544
G36000905_144623,1008
G36000905_144623,2352
G36000905_144623,6552
G36000905_144623,5040
G36000905_144623,5208
G36000905_144623,5880
G36000905_144623,2520
G36000905_144623,3528
G36000905_144623,1344
G36000905_144623,3696
G36000905_144623,0
G36000905_144623,4536
G36000905_144623,8400
G36000905_144623,6888
G36000905_144623,5712
G36000905_144623,1176
G36000905_144623,8064
G36000905_144623,3360
G36000905_144623,2016
G36000905_144623,8232
G36000905_144623,6720
G36000905_144623,2856
G36000905_144623,7392
G36000905_144623,1512
G36000905_144623,7728
G36000905_144623,8568
G36000905_144623,336
G36000905_144623,4872
G36000905_144623,7056
G36000905_144623,4032
G36000905_144623,4368
G36000905_144623,4200
G36000905_144623,1680
G36000905_144623,2688
G36000905_144623,4704
G36000905_144623,168
G36000905_144623,1848
G36000905_144623,7896
G36000905_144623,7224
G36000905_144623,3024
G36000905_144623,672
G36000905_144623,7560
G36000905_144623,6216
G36000905_144623,6048
G36000905_144623,3864
G36000905_144623,5376
G36000905_159919,2016
G36000905_159919,3696
G36000905_159919,7728
G36000905_159919,2520
G36000905_159919,6888
G36000905_159919,2352
G36000905_159919,1344
G36000905_159919,3360
G36000905_159919,336
G36000905_159919,7056
G36000905_159919,4032
G36000905_159919,1008
G36000905_159919,840
G36000905_159919,3024
G36000905_159919,5376
G36000905_159919,6720
G36000905_159919,0
G36000905_159919,672
G36000905_159919,8400
G36000905_159919,7392
G36000905_159919,5544
G36000905_159919,8064
G36000905_159919,6216
G36000905_159919,3528
G36000905_159919,1680
G36000905_159919,5712
G36000905_159919,5208
G36000905_159919,2688
G36000905_159919,6384
G36000905_159919,3864
G36000905_159919,2856
G36000905_159919,3192
G36000905_159919,2184
G36000905_159919,1848
G36000905_159919,4704
G36000905_159919,7224
G36000905_159919,7560
G36000905_159919,4872
G36000905_159919,1176
G36000905_159919,8568
G36000905_159919,1512
G36000905_159919,5040
G36000905_159919,7896
G36000905_159919,168
G36000905_159919,6552
G36000905_159919,4368
G36000905_159919,504
G36000905_159919,5880
G36000905_159919,6048
G36000905_159919,4200
G36000905_224764,3864
G36000905_224764,7560
G36000905_224764,2352
G36000905_224764,3192
G36000905_224764,2520
G36000905_224764,168
G36000905_224764,3528
G36000905_224764,5544
G36000905_224764,336
G36000905_224764,1848
G36000905_224764,7896
G36000905_224764,8568
G36000905_224764,4704
G36000905_224764,3360
G36000905_224764,6216
G36000905_224764,5208
G36000905_224764,1176
G36000905_224764,6384
